0,식스맨TV축구해설,라인업 - 조규성 손흥민 정우영 이재성 황인범 정우영 김진수 김영권 김태환 김승규,2023-03-24 19:47:26
1,양공석,안녕하세요,2023-03-24 19:48:03
2,임율,식스맨님 안녕하세요,2023-03-24 19:48:08
3,서유미,방가방가요,2023-03-24 19:48:13
4,MAST,안녕하세요,2023-03-24 19:48:18
5,이도령,안녕하세요~~~,2023-03-24 19:48:22
6,뭐어때,출석,2023-03-24 19:48:24
7,박전회,안녕하세요,2023-03-24 19:48:26
8,암쓰,안녕하세요,2023-03-24 19:48:37
9,Venus,안녕하세요.,2023-03-24 19:48:40
10,Y J,안녕하세요~:smiling_face:,2023-03-24 19:48:42
11,Venus,유미:heart_suit::heart_suit:,2023-03-24 19:48:46
12,영영,방가요,2023-03-24 19:48:51
13,박종호,카타르 월드컵 멤버 그대로 복붙한거 같음,2023-03-24 19:49:01
14,귀동냥,안녕하세요~^^,2023-03-24 19:49:02
15,한동훈,식스맨님 출석 했습니다 지근 후다닥 빨리 샤워 하고 올게요,2023-03-24 19:49:06
16,윤광섭,반가워요 오늘도 파이팅,2023-03-24 19:49:19
17,Venus,대장님 안녕하세요 :heart_suit:,2023-03-24 19:49:20
18,구사칠,안녕하세요,2023-03-24 19:49:28
19,장현호,안녕하십니까 알고리즘 보고 다려왔습니다,2023-03-24 19:49:46
20,형주 최,안녕하세요 ^^,2023-03-24 19:49:55
21,임율,식스맨님 따른 실시간 유튜버 해설자 보다 재미있어요 식스맨님 사랑합니다 :purple_heart:,2023-03-24 19:49:55
22,안녕하세영,대한민국 화이팅!!!!!,2023-03-24 19:50:19
23,식스맨TV축구해설,게임 아이템이 필요할때! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akag,2023-03-24 19:50:51
24,정일권,안녕하세요,2023-03-24 19:50:53
25,Venus,:yt:TV조선에서 실시간 보실 수 있습니다.,2023-03-24 19:50:56
26,kim 지민,안녕하세요:blue_heart:,2023-03-24 19:51:13
27,Venus,:spiral_calendar:경기일정 : 3월 24일(금) 20시 한국 vs 콜롬비아,2023-03-24 19:51:14
28,선물받은집,좋인요,2023-03-24 19:51:20
29,후사단💕 피트,안녕하세요,2023-03-24 19:51:20
30,Venus,지민님:heart_suit:,2023-03-24 19:51:21
31,캠핑-시니어라이프-live,수고가 많으십니다,2023-03-24 19:51:22
32,함무수,입중계는 최고야,2023-03-24 19:51:23
33,샤프슈터,식스맨 안녕하세요,2023-03-24 19:51:25
34,선물받은집,좋아요,2023-03-24 19:51:31
35,kim 지민,비너스님:blue_heart:,2023-03-24 19:51:31
36,후사단💕 피트,매니저님 반갑습니다,2023-03-24 19:51:37
37,장현호,티비에서 볼려면 몇채널로 가야하나여,2023-03-24 19:51:42
38,Venus,좋아요:thumbs_up:구독:yt:클릭클릭,2023-03-24 19:51:44
39,샤프슈터,오늘 2:1 한국 승 예상,2023-03-24 19:51:49
40,박 새울,안녕하세요 손흥민 골 홧팅,2023-03-24 19:51:52
41,kim 지민,":red_apple:7시50분부터 방송, TV조선, 쿠팡플레이에서함:red_apple:",2023-03-24 19:51:55
42,아싸~TV,식스맨님 반갑습니다 :beaming_face_with_smiling_eyes:,2023-03-24 19:51:55
43,이현우,안녕하세요,2023-03-24 19:51:59
44,Venus,야생온유님 안녕하세요 :grinning_face_with_smiling_eyes:,2023-03-24 19:52:00
45,샤프슈터,과거에 2;1로 이긴 경력있던데요,2023-03-24 19:52:03
46,이현우,태한미국 파이티,2023-03-24 19:52:11
47,후사단💕 피트,:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,2023-03-24 19:52:18
48,원금주,안녕하세요,2023-03-24 19:52:18
49,Venus,":yt:TV조선, 쿠팡플레이 실시간 보실 수 있습니다",2023-03-24 19:52:20
50,kim 지민,:red_apple:이강인 김문환 오현규 벤치:red_apple:,2023-03-24 19:52:24
51,Venus,:spiral_calendar:경기일정 : 3월 24일(금) 20시 한국 vs 콜롬비아,2023-03-24 19:52:33
52,kim 지민,원금주님:blue_heart:,2023-03-24 19:52:33
53,타짜,안녕하세요 울산에서 직관중에도 식스맨이랑 같이 봅니다,2023-03-24 19:52:37
54,함무수,식스맨 입중계의 거장,2023-03-24 19:52:38
55,아우구스티노,안녕하세요. 반갑습니다.,2023-03-24 19:52:45
56,원금주,지민님 하이~,2023-03-24 19:52:47
57,Venus,원금주님:heart_suit::heart_suit:,2023-03-24 19:52:53
58,아싸~TV,tv조선 보기 싫으니 여기서 입 중계 청취 합니다^^,2023-03-24 19:52:53
59,이현우,식스맨님 오늘 라인업,2023-03-24 19:52:59
60,식스맨TV축구해설,피의서약 이벤트 혜택! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akaQ,2023-03-24 19:53:02
61,Venus,아우구스티노님 안녕하세요 :hugging_face::hugging_face:,2023-03-24 19:53:03
62,kim 지민,:red_apple:토트넘소속~~산체스 벤치:red_apple:,2023-03-24 19:53:05
63,박 새울,금주님 하이,2023-03-24 19:53:06
64,원금주,비너스님 박새울님 하이~,2023-03-24 19:53:27
65,Venus,좋아요~~~ 눌러줘요!!제발~~~~~~:woman_bowing::woman_bowing::woman_bowing:,2023-03-24 19:53:40
66,장현호,오늘은 몇대몇으로 예상하시나요??,2023-03-24 19:53:42
67,사자왕,안녕하세요ㅡ 손흥민홧팅,2023-03-24 19:53:48
